"ID","NEWSCODE","PUBLISHTIME","PUBLISHDATE","COMPCODE","INDEXCODE","INDEXTYPE","IMPSCORE","ISVALID","TMSTAMP","ENTRYDATE","ENTRYTIME","NEWSCODEHD","DATA_DOWNLOAD_TIME"
"3304657","20200713050022352912","2020/7/13 14:14:33","20200713","80140942","511103","511","0","1","00000001045A08E8","2020/7/13","14:23:04","20200713050000307457",""
"3304658","20200713050022352905","2020/7/13 14:17:01","20200713","10001118","511103","511","-1","1","00000001045A0909","2020/7/13","14:23:04","20200713050000307456",""
"3304659","20200713050022352919","2020/7/13 14:18:51","20200713","80311214","511103","511","0","1","00000001045A0921","2020/7/13","14:23:04","20200713050000307458",""
"3304660","20200713020101987166","2020/7/13 13:32:00","20200713","80446451","513107","513","0","1","00000001045A5455","2020/7/13","14:33:03","20200713020011683779",""
"3304661","20200713020101987243","2020/7/13 11:08:00","20200713","80378720","511102","511","0","1","00000001045A5457","2020/7/13","14:33:03","20200713020011683790",""
"3304662","20200713020101987271","2020/7/13 14:08:00","20200713","80400251","512112","512","-1","1","00000001045A545E","2020/7/13","14:33:03","20200713020011683794",""
"3304663","20200713020101987271","2020/7/13 14:08:00","20200713","80786954","510111","510","-1","1","00000001045A545F","2020/7/13","14:33:03","20200713020011683794",""
"3304664","20200713020101987565","2020/7/13 13:02:00","20200713","80630509","513128","513","-1","1","00000001045A545B","2020/7/13","14:33:03","20200713020011683836",""
"3304665","20200713020101987565","2020/7/13 13:02:00","20200713","81613091","513128","513","-1","1","00000001045A545C","2020/7/13","14:33:03","20200713020011683836",""
"3304666","20200713020101987537","2020/7/13 14:04:00","20200713","80279825","513108","513","0","1","00000001045A5460","2020/7/13","14:33:03","20200713020011683832",""
"3304667","20200713020101987537","2020/7/13 14:04:00","20200713","80308603","514110","514","-1","1","00000001045A5461","2020/7/13","14:33:03","20200713020011683832",""
"3304668","20200713020101987537","2020/7/13 14:04:00","20200713","80461801","513108","513","0","1","00000001045A5462","2020/7/13","14:33:03","20200713020011683832",""
"3304669","20200713020101987537","2020/7/13 14:04:00","20200713","80510155","510111","510","0","1","00000001045A5465","2020/7/13","14:33:03","20200713020011683832",""
"3304670","20200713020101987537","2020/7/13 14:04:00","20200713","80568867","513108","513","0","1","00000001045A5466","2020/7/13","14:33:03","20200713020011683832",""
"3307761","20200714020102023063","2020/7/14 0:06:00","20200714","80000051","511102","511","0","1","000000010471E753","2020/7/14","06:22:50","20200714020011688907",""
"3307762","20200714020102023063","2020/7/14 0:06:00","20200714","80000057","511102","511","0","1","000000010471E754","2020/7/14","06:22:50","20200714020011688907",""
"3307763","20200714020102023063","2020/7/14 0:06:00","20200714","80000064","511102","511","0","1","000000010471E755","2020/7/14","06:22:50","20200714020011688907",""
"3307764","20200714020102023063","2020/7/14 0:06:00","20200714","80000083","511102","511","0","1","000000010471E757","2020/7/14","06:22:50","20200714020011688907",""
"3307765","20200714020102023063","2020/7/14 0:06:00","20200714","80000123","511102","511","0","1","000000010471E758","2020/7/14","06:22:50","20200714020011688907",""
"3307766","20200714020102023196","2020/7/14 0:50:00","20200714","10000350","512105","512","-1","1","000000010471E75B","2020/7/14","06:22:50","20200714020011688926",""
"3307767","20200714020102023196","2020/7/14 0:50:00","20200714","10001075","519102","519","-1","1","000000010471E75C","2020/7/14","06:22:50","20200714020011688926",""
"3307768","20200714020102023203","2020/7/14 0:50:00","20200714","10001615","513106","513","-1","1","000000010471E75D","2020/7/14","06:22:50","20200714020011688927",""
"3307769","20200714020102023203","2020/7/14 0:50:00","20200714","10002250","513106","513","-1","1","000000010471E75E","2020/7/14","06:22:50","20200714020011688927",""
"3307770","20200714020102023203","2020/7/14 0:50:00","20200714","10002291","513106","513","-1","1","000000010471E75F","2020/7/14","06:22:50","20200714020011688927",""
"3307771","20200714020102023203","2020/7/14 0:50:00","20200714","80167077","513106","513","-1","1","000000010471E760","2020/7/14","06:22:50","20200714020011688927",""
"3307772","20200714020102023238","2020/7/14 3:29:00","20200714","80082012","514110","514","-1","1","000000010471E764","2020/7/14","06:22:50","20200714020011688932",""
"3307787","20200714020102023637","2020/7/14 2:04:00","20200714","80557973","513128","513","0","1","0000000104732010","2020/7/14","06:41:48","20200714020011688989",""
"3307788","20200714020102023651","2020/7/14 2:48:00","20200714","80459248","512112","512","-1","1","0000000104732017","2020/7/14","06:41:48","20200714020011688991",""
"3307789","20200714020102023651","2020/7/14 2:48:00","20200714","80577920","512100","512","-2","1","0000000104732018","2020/7/14","06:41:48","20200714020011688991",""
"3307790","20200714020102023602","2020/7/14 0:09:00","20200714","10000350","514103","514","-1","1","0000000104731FF4","2020/7/14","06:41:48","20200714020011688984",""
"3307791","20200714020102023749","2020/7/14 2:32:00","20200714","10001617","512100","512","-1","1","0000000104732012","2020/7/14","06:41:48","20200714020011689005",""
"3307792","20200714020102023756","2020/7/14 2:41:00","20200714","80200767","512100","512","-2","1","0000000104732015","2020/7/14","06:41:48","20200714020011689006",""
"3307793","20200714020102023693","2020/7/14 2:52:00","20200714","80276408","514110","514","-1","1","0000000104732016","2020/7/14","06:41:48","20200714020011688997",""
"3307794","20200714020102023777","2020/7/14 2:33:00","20200714","80461991","520107","520","-1","1","000000010472BD3C","2020/7/14","06:35:28","20200714020011689009",""
"3307795","20200714020102023812","2020/7/14 1:03:00","20200714","81803328","511104","511","0","1","0000000104732011","2020/7/14","06:41:48","20200714020011689014",""
"3307796","20200714020102023770","2020/7/14 2:08:00","20200714","80166199","514110","514","-1","1","0000000104732013","2020/7/14","06:41:48","20200714020011689008",""
"3307797","20200714020102023770","2020/7/14 2:08:00","20200714","80747196","514110","514","-1","1","0000000104732014","2020/7/14","06:41:48","20200714020011689008",""
"3307798","20200714020102023728","2020/7/14 0:41:00","20200714","10000181","512103","512","-1","1","0000000104731FFD","2020/7/14","06:41:48","20200714020011689002",""
"3307799","20200714020102023728","2020/7/14 0:41:00","20200714","10000182","512103","512","-1","1","0000000104731FFE","2020/7/14","06:41:48","20200714020011689002",""
"3307800","20200714020102023728","2020/7/14 0:41:00","20200714","10000196","512103","512","-1","1","0000000104731FFF","2020/7/14","06:41:48","20200714020011689002",""
"3307801","20200714020102023728","2020/7/14 0:41:00","20200714","10000413","512103","512","-1","1","0000000104732001","2020/7/14","06:41:48","20200714020011689002",""
"3307802","20200714020102023728","2020/7/14 0:41:00","20200714","10000490","512103","512","-1","1","0000000104732002","2020/7/14","06:41:48","20200714020011689002",""
"3307803","20200714020102023728","2020/7/14 0:41:00","20200714","10000591","512103","512","-1","1","0000000104732003","2020/7/14","06:41:48","20200714020011689002",""
"3307804","20200714020102023728","2020/7/14 0:41:00","20200714","10000634","512103","512","-1","1","0000000104732004","2020/7/14","06:41:48","20200714020011689002",""
"3307805","20200714020102023728","2020/7/14 0:41:00","20200714","10001047","510107","510","-2","1","0000000104732005","2020/7/14","06:41:48","20200714020011689002",""
"3307806","20200714020102023728","2020/7/14 0:41:00","20200714","10001213","512103","512","-1","1","0000000104732006","2020/7/14","06:41:48","20200714020011689002",""
"3307807","20200714020102023728","2020/7/14 0:41:00","20200714","80006486","512103","512","-1","1","0000000104732007","2020/7/14","06:41:48","20200714020011689002",""
"3307808","20200714020102023728","2020/7/14 0:41:00","20200714","80080091","512103","512","-1","1","0000000104732008","2020/7/14","06:41:48","20200714020011689002",""
"3307809","20200714020102023728","2020/7/14 0:41:00","20200714","80095075","512103","512","-1","1","0000000104732009","2020/7/14","06:41:48","20200714020011689002",""
"3307810","20200714020102023728","2020/7/14 0:41:00","20200714","80135893","512103","512","-1","1","000000010473200A","2020/7/14","06:41:48","20200714020011689002",""
"3307811","20200714020102023728","2020/7/14 0:41:00","20200714","80684311","512103","512","-1","1","000000010473200B","2020/7/14","06:41:48","20200714020011689002",""
"3307812","20200714020102023798","2020/7/14 0:56:00","20200714","80116204","519102","519","-1","1","000000010473200C","2020/7/14","06:41:48","20200714020011689012",""
"3307813","20200714020102023798","2020/7/14 0:56:00","20200714","80359436","513108","513","0","1","000000010473200D","2020/7/14","06:41:48","20200714020011689012",""
"3307814","20200714020102023861","2020/7/14 0:13:00","20200714","80048798","513123","513","0","1","0000000104731FF5","2020/7/14","06:41:48","20200714020011689021",""
"3307815","20200714020102023861","2020/7/14 0:13:00","20200714","80312016","513123","513","0","1","0000000104731FF6","2020/7/14","06:41:48","20200714020011689021",""
"3307816","20200714020102023861","2020/7/14 0:13:00","20200714","80446994","513123","513","0","1","0000000104731FF7","2020/7/14","06:41:48","20200714020011689021",""
"3307817","20200714020102023861","2020/7/14 0:13:00","20200714","80469166","513123","513","-1","1","0000000104731FF8","2020/7/14","06:41:48","20200714020011689021",""
"3307818","20200714020102023861","2020/7/14 0:13:00","20200714","80523247","513123","513","0","1","0000000104731FF9","2020/7/14","06:41:48","20200714020011689021",""
"3307819","20200714020102023861","2020/7/14 0:13:00","20200714","80613832","513123","513","0","1","0000000104731FFA","2020/7/14","06:41:48","20200714020011689021",""
"3307820","20200714020102023861","2020/7/14 0:13:00","20200714","80745615","513123","513","0","1","0000000104731FFB","2020/7/14","06:41:48","20200714020011689021",""
"3307821","20200714020102023861","2020/7/14 0:13:00","20200714","81087595","513123","513","0","1","0000000104731FFC","2020/7/14","06:41:48","20200714020011689021",""
"3307822","20200714020102023875","2020/7/14 0:47:00","20200714","80039308","513128","513","0","1","000000010473200F","2020/7/14","06:41:48","20200714020011689023",""
"3307823","20200714020102024036","2020/7/14 2:09:00","20200714","80192953","514110","514","0","1","000000010473200E","2020/7/14","06:41:48","20200714020011689046",""
"3307824","20200714020102024043","2020/7/14 2:59:00","20200714","10000296","512100","512","0","1","0000000104732019","2020/7/14","06:41:48","20200714020011689047",""
"3307825","20200714020102024043","2020/7/14 2:59:00","20200714","10001081","512100","512","0","1","000000010473201A","2020/7/14","06:41:48","20200714020011689047",""
"3307826","20200714020102024043","2020/7/14 2:59:00","20200714","80000057","512100","512","-1","1","000000010473201B","2020/7/14","06:41:48","20200714020011689047",""
"3307827","20200714020102024043","2020/7/14 2:59:00","20200714","80000084","512100","512","0","1","000000010473201C","2020/7/14","06:41:48","20200714020011689047",""
"3307828","20200714020102024043","2020/7/14 2:59:00","20200714","80000123","512100","512","0","1","000000010473201D","2020/7/14","06:41:48","20200714020011689047",""
"3307829","20200714020102024043","2020/7/14 2:59:00","20200714","80000202","513100","513","0","1","000000010473201E","2020/7/14","06:41:48","20200714020011689047",""
"3307830","20200714020102024043","2020/7/14 2:59:00","20200714","80000218","512100","512","0","1","000000010473201F","2020/7/14","06:41:48","20200714020011689047",""
"3307831","20200714020102024043","2020/7/14 2:59:00","20200714","80050806","512100","512","-1","1","0000000104732020","2020/7/14","06:41:48","20200714020011689047",""
"3307832","20200714020102024029","2020/7/14 2:02:00","20200714","10000351","514103","514","-1","1","00000001047368EF","2020/7/14","06:51:17","20200714020011689045",""
"3307833","20200714020102024029","2020/7/14 2:02:00","20200714","80046652","514103","514","-1","1","00000001047368F0","2020/7/14","06:51:17","20200714020011689045",""
"3304671","20200713020101987551","2020/7/13 12:00:00","20200713","80193610","511106","511","-2","1","00000001045A5467","2020/7/13","14:33:03","20200713020011683834",""
"3304672","20200713020101987551","2020/7/13 12:00:00","20200713","80495297","511106","511","-1","1","00000001045A5468","2020/7/13","14:33:03","20200713020011683834",""
"3304673","20200713020101987649","2020/7/13 14:02:00","20200713","80701596","518100","518","-1","1","00000001045A5469","2020/7/13","14:33:03","20200713020011683848",""
"3304674","20200713020101987656","2020/7/13 11:31:00","20200713","80979466","512100","512","-1","1","00000001045A546A","2020/7/13","14:33:03","20200713020011683849",""
"3304675","20200713020101987663","2020/7/13 14:11:00","20200713","80142845","511102","511","0","1","00000001045A546B","2020/7/13","14:33:03","20200713020011683850",""
"3304676","20200713020101987663","2020/7/13 14:11:00","20200713","80146990","513108","513","0","1","00000001045A546C","2020/7/13","14:33:03","20200713020011683850",""
"3304677","20200713020101987705","2020/7/13 11:42:00","20200713","10001699","512100","512","-1","1","00000001045A546D","2020/7/13","14:33:03","20200713020011683856",""
"3304759","20200713020101989315","2020/7/13","20200713","80000461","513123","513","-1","1","00000001045B1BAD","2020/7/13","15:03:30","20200713020011684086",""
"3304760","20200713020101989140","2020/7/13 14:13:00","20200713","80049990","512100","512","-2","1","00000001045B1BAF","2020/7/13","15:03:30","20200713020011684061",""
"3304761","20200713020101989140","2020/7/13 14:13:00","20200713","80491984","513108","513","-1","1","00000001045B1BB0","2020/7/13","15:03:30","20200713020011684061",""
"3304762","20200713020101989336","2020/7/13","20200713","80002841","513123","513","-1","1","00000001045B1BE8","2020/7/13","15:03:30","20200713020011684089",""
"3304763","20200713020101989280","2020/7/13","20200713","80347021","513107","513","-3","1","00000001045B1C22","2020/7/13","15:03:30","20200713020011684081",""
